Label,Text
1,"අලුත් අවුරුද්ද ගත කිරීමට පෙර රජයට දොස් පැවරූ ඔහු කියා සිටියේ අලුත් අවුරුද්ද ගත කිරීමට මිනිසුන්ට මුදල් නැති බවයි. ජනතාව අවුරුදු කෑවාට පසු, ජනතාවට අලුත් අවුරුද්ද කන්න ඉඩ දීම ගැන ඔවුන් රජයට දොස් පැවරූහ."
1,නිවසක් ගිනි ගන්නකොට වත්ත අතු ගගා ඉන්න එකෙක් දැකල තියනවද
1,දුරකථනයෙන් දැන් සැපද කියා විමසූ පුද්ගලයෙකු අත්අඩංගුවට
1,අගුලු දැමීම ඉල්ලා රාත්‍රියේ පෝස්ට් දාන එවුන් බොහෝ දෙනෙක් දිවා කාලයේදී ඉන්දියාවට පමණක් නොයති.
1,කේරලයට දී බේසමක් මිලදී ගැනීමට උත්සාහ කිරීම.
1,"බදුර්දීන් වහාම නිදහස් කරන ලෙස ඉල්ලමින් විරෝධතාවයේ යෙදුන පෝස්ටරයක්. කාදිනල් තුමා සතුටු කිරීමට සුළුතර නායකයින් භාවිතා නොකරන්න. හෙක්ටර් අප්පුහාමි, නිරෝෂන් පෙරේරා සහ කාවින්ද ජයවර්ධන ඇතුළු ප්‍රවීණ කතෝලික මන්ත්‍රීවරුන් මේ ගැන කියන්නේ කුමක්ද? උදෑසන පාස්කු ප්‍රහාරයෙන් පීඩාවට පත් වූවන්ට සාධාරණය ඉටු කරන ලෙස ඉල්ලා සවස් වරුවේ ඉස්ලාමීය අන්තවාදීන් සමඟ නිදා ගැනීමට කටයුතු කරන සජබ මන්ත්‍රීන් ගැන කල්පනාවෙන් ඉන්න."
1,හරීන් වගේ වෙන්න. තාත්තා කියන දේට සවන් දී ඔබත් හැකි තාක් නිවසේ රැඳී සිටින්න. චීනෙට සෑහෙන්න බැනලා ලැබෙන පළමු අවස්ථාවේම චීන එන්නත ලබා ගන්න. මහජන ආරක්ෂාව ගැන පණිවිඩයක්.
1,ප්‍රංශයේ කොරොන වයිරස් රෝගීන් 12600 ක්. මිය යාම 450. අයිෆල් කුළුණ පනින්නට සහ මිය යාමට ඉදි කර තිබේද? ඒ මුදලින් රෝහලක් හැදුවා නම් ඉවරයි. ප්‍රංශයේ උගත් ජවිපෙ සහෝදරයින් කණ්ඩායමක් නොමැති වීමේ ප්‍රතිවිපාක.
1,රිෂාඩ් බදියුදීන් පාර්ලිමේන්තුවට කැඳවිය යුතුයි - සජිත්. ජවිපෙට 5% ක් වත් ලැබුනනම්. ඉබ්‍රාහිම් සහෝදරයාව පාර්ලිමේන්තුවට කැඳවිය යුතුයි.
1,නව වෛරසය පැමිණියේ කොහෙන්දැයි සොයා ගත නොහැක. නාථ දෙයියන් අහන්න බලන්ඩ.
1,ජනාධිපතිවරයා ඊයේ ලෝක සෞඛ්‍ය සංවිධානයේ අධ්‍යක්ෂ ජනරාල්වරයා සමඟ වීඩියෝ සාකච්ඡාවක් පැවැත්වීය. ඉතින් සජිත් අධ්‍යක්‍ෂ ජනරාල්වරයාට කතා කිරීමට නොහැකි නිසා ශ්‍රී ලංකාවේ නියෝජිතයා හමුවිය. සජිත් ලංකාවේ ලෝක සෞඛ්‍ය සංවිධානයේ නියෝජිතගෙන් කළ ඉල්ලීම. ඇත්ත වශයෙන්ම වෙනත් රටවල එවුන් සිතන්නේ මූට පිස්සු යැයි කියා ය.
1,"කිංස්ලි සුදේවල, රු. ලක්ෂ 25 සහ රු. ලක්ෂ 30 වැටුප් අතහැර, රජයේ වැටුපකට එනකොටම හිතුන නේද මොකක් හරි අවුලක් ඇති කියල."
1,චීන එන්නත් ගහන උන්ට හෝන් රැල්ලක් ඇති කරමු.
1,ශ්‍රී පාද වන්දනාවේ ගිය පිරිසකට කොවිඩ්. වන්දනාකරුවන් 21 දෙනාගෙන් 18 දෙනෙකුට කොවිඩ් තිබුණි. කොරෝනා රට පුරා ව්‍යාප්ත වී අහිංසක පවුල් සිය ගණනක් විනාශ කරයි. එසේම මෙවැනි ගොබ්බ හැතිකරය නිසා රට වහන්න වුවහොත් ජීවනෝපාය නැතිවී පවුල් සිය ගණනක් අසරණ වනු ඇත. මෙවැනි වගකීම් විරහිත මිනිසුන් රටට ශාපයකි.
1,ආසියානු සංවර්ධන බැංකුවේ පාලක මණ්ඩලයේ සභාපතිත්වය දරන්නේ ශ්‍රී ලංකා අග්‍රාමාත්‍යවරයා ය. හිතන්න මිත්‍රවරුනි. මේ සිදු වන්නට යන්නේ ආසියාවේම සල්ලි ටික එක පවුලක් විසින් සොරා කෑමක් නොවෙයිද
1,ජාතිය හා ආගම පසෙකින් තබන්න. මැතිවරණ කාලයට ආපසු ගනිං.
1,චීන එන්නත එපා යැයි කීහ. රටේ මිනිස්සු ඔක්කොම ගැහුවට පස්සේ අන්තිමට ගහනවා කිව්වා. අවසානයේදී ඔහු අන් සියල්ලන්ටම පෙර චීන එන්නත ලබා ගත්තේය. මේවනෙ බං කමෙන්ට් කියන්නේ. ඔහු කලින් නොකළ එකම දේ පල්ලියට යාම පමණි.
1,හඳට ඇඟිල්ල දිගු කළ විට ඔවුන් ඇඟිල්ල දෙස බලති. උපුල් රෝහණ මහතා කිසිදු දේශපාලන පක්ෂයකට පක්ෂ නොවන සහ අවංකව රට ගැන සිතන සහ සැම විටම මාධ්‍යයට හඬ නගන රත්තරන් මහත්මයෙක්.
1,"පොල්තෙල් වෙනත් තෙල් සමඟ මිශ්‍ර කිරීමට ඉඩ සැලසූ යහපාලන ගැසට් පත්‍රය අහෝසි කර තිබේ. ඇයි මගේ ගැසට් එක මේ විදියට ආපසු හරවන්නේ, අප්පා?"
1,"ශ්‍රී ලංකාවේ ෆේස්බුක් ගිණුම් මිලියන 2 ක් අත්හිටුවීමට රජය සූදානම්. සර්ගේ පිටුවේ සටහනක් පලවූ ගමන්ම, ගැහැණු ළමයි වගේ සර්ගෙ හොඳ කියන බොරු ගිණුම් තොගයත් අත්හිටුවනවද ඇමතිතුමා ?"
1,වහලද? අපි ලොකුගේට කතා කරල ඇර ගමුද? අංකය මෙතැන. අමතන්න.
1,අද ලංකාවේ දුම්රියෙන් යන මගීන්. ලංකාවට නියම වැඩේ උනේ. අපි තමයි හොඳටම කළේ.
1,"නිකමට හිතන්න. ඔබ ආසාදනය වී නිරෝධායනයට ගෙන ගියාම උඹට එක්සත් ජාතික පක්ෂ සාමාජිකයෙකු, සජබ ලොල්ලෙකුයි, ජෙප්පෙකුයි, පිරමීඩ කාරයෙකුයි සමඟ දින 14 ක් නිරෝධායනය වීමට සිදු වුවහොත් ඔබට අනතුර දැක ගත හැකිය. ඒ නිසා අපි පරිස්සම් වෙමු."
1,මුලදී ලංකාව වසංගතයෙන් බේරුණේ එය නිවර්තන රටක් වූ බැවිනි. චීනය සමඟ රාජපක්ෂලා අත්වැල් බැඳගෙන ලංකාව සීතල කලාපයට තල්ලු කළහ. එය නැවත වැඩි කළේ එබැවිනි.
1,"අද ගොඩක් මිනිස්සු කඩ වල නැහැ. බැංකු වල, උකස් මධ්‍යස්ථාන වල. ඉතාමත් පරෙස්සමින් මංගල මුදුව පවා උකස් වෙන්න පුළුවන් අද."
1,"දෙවන මාත්‍රාව ගැනීමට දැන් සැපයුම් නොමැත. එන්නත් කරනු ලබන්නේ මිනිසුන් 200,000 ක් පමණි. අනිත් 600,000 ට කරන්න දෙයක් නැත. මරික්කාර් එසේ පවසන විට ඔහුගේ මුහුණේ ඇති සතුට දෙස බලන්න. ඔවුන්ට අවශ්‍ය රටේ විනාශයයි. මිනිසුන්ට ආදරයක් නැති සාහසික අම්බරුවෝ."
1,රට වහන්න කිව්වට ජෙප්පන්ට මොකද. ඔවුන්ට ඒ සියල්ල ලැබෙනවා. උන්ට කෝටි 100 ස්ථාවර තැන්පතු තියෙනවනම් මොකටද උන්ට ගෙවන්නේ. පොලිය ඇති. වැටුප් අදාල නැත.
1,පැණිය අරගෙන රට වටේ ගිය පැණි සුමනයා ගැම්මෙන් එන්නත් විද ගන්නවා. පැණි උස්සන රටක් වගේ ගිය පැනි සුමනයාට ගමෙන් එන්නත් දෙනවා. එදා මී පැණි ගැන ලොරි ටෝක් දුන් හෙළ යක්ෂ පුන්නක්කු බයියො බුකියේ ආතල්
1,මඩ ජාවාරම්කරුවන්ට දැවැන්ත ප්‍රහාරයක්. අයිතිකරු නොමැතිව ව්‍යාජ ෆේස්බුක් ගිණුම් මිලියන 20 ක් අත්හිටුවීමට තීරණය කිරීම. ජෙප්පෝ ටිකත් අනාථයි.
1,රජය කොවිඩ් එන්නත මාත්‍රාවන් මිශ්‍ර කිරීමට උත්සාහ කරයි. මා දන්නා වෛද්‍ය විද්‍යාවට අනුව එය කළ නොහැක. ලෝක සෞඛ්‍ය සංවිධානයේ ප්‍රධානියා ද අශෝක් අබේසිංහගෙන් වෛද්‍ය විද්‍යාව ඉගෙන ගනී.
1,අපේ ගමේ පාර කාපට් කරන්න කොන්ත්‍රාත්තුව ගත්තේ පොහොට්ටුවේ මන්ත්‍රීවරයෙක්.
1,"මහාමාර්ග, කුළුණු, ක්‍රීඩාංගණ, වරාය සහ ගුවන් තොටුපල සෑදීම නැවැත්වූ යහපාලනය ඒ සඳහා වෙන් කළ මුදලින් ඉදිකරන ලද නව රෝහල් 100 ක් සහ දැඩි සත්කාර ඒකකයේ ඇඳන් 100,000 ක් අනුර සහ සජිත් විසින් අද ජනතා අයිතියට පත් කෙරිණි."
1,හූනු බිත්තරයේ පැහැය නොදන්නා ඩයල් ද ලක්ශපති එන්නේ.
1,ලෝක අධිවේගී මාර්ගයක් ගැන මෙතෙක් සිදු කළ වඩාත්ම දාර්ශනික විශ්ලේෂණය. අධිවේගී මාර්ගය නිසා බල්ලාට ගෙයින් ගෙට යාමටත් නොහැක.
1,කෝවිඩ් ලෙඩ්ඩුන්ට ඉස්පිරිතාලයක් හදල දෙන්නෙ මේ රතු තරු සෙට් එක විතරයි. වහාම ගරු කරන්න මචං.
1,නන්දසේනගේ නිර්දෝෂී බව පෙන්වන කුඩු නාලිකාව පෙන්නන මෙම නාට්‍ය වලට අපි හසු නොවන්නෙමු. මුඛ ආවරණ දැම්ම නෑ කියල නැහැ හැදෙන එක කොහොමත් හැදෙනවා
1,කුමන ආණ්ඩුව ආවත් එක් දෙයක් පැහැදිලිය. උන්ගෙ වටේ උන් හම්බ කර ගන්නවා. උන්ට සහන දෙනවා. දුප්පත් මිනිහට මොකුත් නෑ.
1,"එක්කෙනෙක් හෝ දෙදෙනෙක් බිම නිදාගෙන සිටිනවා නම්, ඇඳන් සෑදීමට බනින උන්ගේ ටෝක් බලන්න තිබ්බා."
1,"සින්ක් දීලා මාධ්‍ය සංදර්ශන දැම්ම ජෙප්පෝ ඇඳන් 10,000 ක් සෑදුවා නම් මේ වන විට අඟහරු ග්‍රහයා මත පෝස්ටර් අලවලා."
1,අඩෝ රුසියානු එකද චීන එකද ගහන්න හොඳ. රුසියානු එක ගහපං. ඒක පට්ට. උඹ ගැහුවේ කොහෙන්ද? ජිනාගේ තැනින් වෙන කොහේද? මූ මොනවද කියවන්නේ? මූ වෙන මගුලක් තමයි අහල තියෙන්නේ
1,චීනයට සාප කරමින් අවසානයේදී චීන සයනොෆෝම් එන්නත ලබා ගනී. ඔබද චීනයට දොස් පැවරුවට කමක් නැත හොර රහසේ ගොස් එන්නත ලබා ගන්න.
1,ප්‍රතිකාර සඳහා ගන්න පුළුවන්ද දියවන්නාව මැද තියෙන තැන? තිබුනත් වැඩකුත් නෑනෙ.
1,වෛද්‍යවරු දැඩි ලෙස කලබලයට පත් වී ඇත. හ්ම් ... ඔව් .. පිස්සට නම් ගානක් වත් නෑ. පල ඩෝ.
1,කොරෝනා වලට විරුද්ධ පක්ෂයෙන් හුස්ම ගන්න. ශුදේව මට වතුර නැතිව ෆැකනිල් දෙන්න.
1,ගවයින් දෙදෙනෙක් ඉරණම් දෙකකි.
1,බුකියෙ ජෙප්පෝ චීන ජාතිකයින්ට බනින විට අපි සිතුවේ අනුර චීන ජාතිකයෙකු දුටුවහොත් ඔහු බෙල්ලත් කාවි කියා ය.
1,"චීන ණය උගුල, චීන කොළණිය කිව්ව එවුන් චීන එන්නත එනතෙක් බලා සිටී."
1,මුං මුලින්ම කොවිඩ් පාලනය කරද්දී කියූ කතා මේවා ය. මේ වගේ දිව දෙකේ ගංකබරයො.
1,පෙරේදා සයිනෝෆෝම් එන්නත් කළේ 2000 ක් පමණි. එන්නත් සටනේදී ජනාධිපතිතුමා පෙරමුණ ගන්නා විට සෞඛ්‍ය අංශ හෙමින් ගමනේ. එතුමා ඉදිරියෙන්ම සිටියදී තොපි හෙමින් ගමනේ. හයියෙන් එළියට යන්න.
1,"යකෝ ඔය පුක, බඩ නෙවෙයි"
1,අපිට වැරදෙනකොට අපේ ගමේ අය ඉන්න විදිය.
1,අරවා නැහැ මේවා නැහැ කියල ජනාධිපතිවරයා පැවසීය. මිනිස්සු ඒ සියල්ල දුන්නා. දැන් බුවා සද්දයක් නෑ. අවම වශයෙන් සමූපකාර රක්‍ෂණ සමාගමෙන් ජනතාවට සිදු වූ අසාධාරණයට විසඳුමක් නැත. සංචාරක ක්‍ෂේත්‍රය තුළ ලක්‍ෂ ගණන් බොරු සහන දුන්නා.
1,"අප්‍රේල් මස අග භාගයේ දී කොරෝනා රෝගීන්ගේ සංඛ්‍යාව ඉහළ යද්දී, කුහකයන් පැවසුවේ වරාය නගර පනත සම්මත කර ගැනීමට රජය වැඩි රෝගීන් ප්‍රමාණයක් පෙන්වන බවයි. දැන් කියන්නේ දිනකට රෝගීන් 2000 කටත් වඩා අඩු ප්‍රමාණයක් බොරු කියන බවයි. ඒ දවස්වල කිව්වේ රෝහල් ඇඳන් ප්‍රමාණවත් නැහැ කියලා. දැන් ඇඳන් හදලා අතරමැදි ප්‍රතිකාර මධ්‍යස්ථාන පිහිටුවීමේදී මිනිසුන් අසන්නේ ඇඳන් සෑදීමෙන් සුවය ලැබිය හැකිද කියායි. අපි ජීවත් වන්නේ එවැනි කුහක කාලකණ්ණි මිනිසුන් සමූහයක් සමඟ ය."
1,"ලංකාවට ගෙනෙන ලද නව ඇම්බියුලන්ස් වැඩි මිලකට මිලදී ගත් බව කියන පෝස්ට් එකක් බෙදා හැරෙනවා? ඔවුන්ට කියන්න තියෙන්නේ රටේ වසංගතයෙන් පීඩාවට පත් අහිංසක මිනිසුන්ට යහපතක් වන්නේ නම්, ඔබ තනිවම මුදල් වියදම් කලෙත් නැත්නම්, වෙන දෙයක් පාඩුවේ බලා සිටින ලෙස ය."
1,මම මැරෙන්න තමයි හිත හදාගෙන ඉන්නෙ. ලඟදි දෙවැනි එන්නත ගත්තා. මැරෙන්න ඉන්නව නම් බන් මොකටද එන්නත විද ගත්තේ
1,ඉතා සරලව - ජෙප්පෝ ගිය සතියේ. කුළුණු වෙනුවට ඇඳන් කීයක් සෑදිය හැකිද? ජෙප්පෝ මෙම සතියේ - ඇඳන් සෑදූ විට කොරෝනා හොඳ වේද? යහපත් කිසිවක් නොපෙනීමේ කාලකණ්ණි කුහකකමය.
1,"වෛද්‍ය ප්‍රතිකාර සඳහා බැසිල් රාජපක්ෂ විදේශ ගත වේ ඔබලාගේ බැසිල් මල්ලී ශ්‍රේෂ්ඨ පුද්ගලයෙකි. ඇයි ඒ? මෙහි සිටින මිනිසුන් සඳහා ඇඳන් 10,000 ක් සාදා පිටරටට ගියේ එක රෝගියෙකුට ඇඳන් ප්‍රමාණවත් නොවනු ඇතැයි සිතා ය. ඉතිං ඔබ සිනාසෙන්නේ ඇයි?"
1,ඕනෑම ව්‍යසනයක් ආවත් ගොඩ ඒමට බලා සිටින බස් ගැමුණු වැනි එවුන් ඉන්න තුරු මේ රටවල් දියුණු වන්නේ නැත. මෙම රෝග ව්‍යාප්තියට අපි වග කිව යුතුයි. ආසන ගණනට ගන්න කිව්වාම බස් ගාස්තුව වැඩි කළා. සෞඛ්‍ය ආරක්‍ෂාවකින් තොරව මිල ගණන් වැඩි කර මිනිසුන් රැගෙන ගියා.
1,"නිශ්ශංක සේනාධිපති නිදොස් කොට නිදහස් කළේය. ජනාධිපතිතුමනි, ශීඝ්‍රයෙන් ව්‍යාප්ත වන කොරෝනා වෛරසය පාලනය කිරීමට පියවර ගැනීමට කාලය පැමිණ ඇත."
1,97 වරක් කියලත් බෝම්බ දැමීම නැවැත්විය නොහැකි වුන ලොන්ත පකඩයොයි 80 ගණන් වල මිනිස්සු පණ පිටින් පුලුස්සා දැමූ පොල් කාවයියොයි කොරොනා මර්දනය කරන්නේ කෙසේද යන්න රජයට පෙන්වීමට පැමිණේ. පලයං බං යන්න.
1,"කොරෝනා තිබුනත් කමක් නැහැ, සර්, වරාය නගර පනත ගැන ජනමත විචාරණයක් පවත්වන්න. අපි සහයෝගය දීමට සූදානම්. පුන්නක්කු බායි අපි."
1,සජියා ජනාධිපති වුවහොත් බදියුදීන්ගෙන් මිනී පුච්චන්න දර දෙයි.
1,"කොරෝනා මර්දනය පිළිබඳ ජනාධිපති කාර්ය සාධක බලකායේ ප්‍රධානී බැසිල් රාජපක්ෂ ඇමරිකාව බලා පිටත්ව යයි. බැසිල් මහතා, අපව ආරක්ෂා කරන ඔබ පළමුව ඇමරිකාවට ගොස් කොරෝනා මර්දනය සඳහා අත්‍යවශ්‍යම හොඳම එන්නත ලබා ගත යුතුය."
1,"අතේ දුරින් ස. එය සිනොෆාර්ම්, ඇස්ට්‍රාසෙනෙකා, ෆයසිර් හෝ ෆෝමලීන් වුවත් කමක් නැත. විදින්න අපිටත්"
1,"ඇඳිරි නීතිය සඳහා තවත් නමක්, සංචරණ සීමා. ඕක ඇඳිරි නීතිය කියලම කියපන්කො. ඇඳිරි නීතිය කිව්වොත් 5000 ක් දෙන්න ඕනනෙ. ඒ නිසා අපි එය වෙනත් නමකින් හඳුන්වමු."
1,"මංගල දැන්වීම. ඇස්ට්‍රා සෙනිකා දෙවන මාත්‍රාව ගත් පවුලේ එකම පුතාට එකම කුලය හෝ ෆයිසර්, ස්පුට්නික් හෝ සිනොෆාර්ම් ලබාගත් මනාලියක් ධම්මික පැණි ලබා ගත් තාත්තා සොයයි."
1,"එන්නත අනුමත කිරීම ගැන ඔබට බොහෝම ස්තුතියි. ස්තුතියි, මට නෙවෙයි. ස ට ස්තුති කරන්න. ඔහු එසේ කිව්වේ නැත්නම් එවැනි එන්නතක් ගැන මමත් දන්නේ නෑ. ගෞරව ස."
1,පෝලිම් වලට ගොස් දන්සල් අනුභව කිරීමට ඇති කාලයේ මුඛ ආවරණ පැළඳගෙන නිවසට වෙලා උඩ බලාගෙන සිටීමට තරම් පව්කාරයින් බවට පත් වීමු.
1,සංචරණ සීමා දාපු නිසා වෙන්න ඇති අද අපේ මාර්ගයේ එක නැවක්වත් යාත්‍රා කරේ නැත.
1,ඉක්මනින් ක්‍රියා කරන්න. නැතහොත් බොහෝ ජීවිත විනාශ විය හැකිය. බුද්ධි අංශය 97 වරක් කියලා ඉක්මනින් ජීවිත ආරක්ෂා කරා දෙවියා.
1,බොහෝ සෞඛ්‍ය සේවකයින් පවසන්නේ දින 14 ක් එක දිගට රට වසා දමන ලෙසයි. ඔවුන්ගෙන් එකෙක් වත් රැස්වීම්වලට පැමිණ මල්ලි ඉස්සරහ කියන්නෙ නෑලු බං. පිහියක් අතැතිව ඉන්න පිස්සෙකු ළඟට ගොස් පිස්සු වැටෙන්නේ නැතිව පිහිය බිම තබා ගන්න යැයි කීවොත් කුමක් වෙයිද? පිස්සෙකුට අතේ පිහියකින් ඇනීමට පුළුවන. වෛද්‍යවරුත් ඒකට බය වෙලා ඇති. පලයන් යන්න ඩෝ ඌ පිහි අතේ තියාගෙන නැහැ.
1,සංගීත ප්‍රසංගයකදී නටද්දී බීපු එකෙක්ගේ ඇඟේ හැප්පුනාම බීපු එකා.
1,කොකාකෝලා බෝතල් ඉවත් කිරීම ගැන රොනල්ඩෝට බුකී නිවැසියන් ස්තූති කරති. කොකාකෝලා බෝතල් දෙකට ගල් අරක්කු දාගෙන ඇවිල්ලා කවුරු හරි ඒක ගනී කියලා හංගන්න හදපු රොනාල්ඩො.
1,පසුගිය රජය කාලේ පෝට් සිටි නගරය මරු ක්‍රියාවක් බව කියමින් රට වටා ගඩොල් අහුලමින් ගිය අයට දැන් චීන අකුරු මතක් වෙලා.
1,"මැතිවරණයට පෙර, සර්, දැන්, සර්."
1,අර පිළිකා කාරක පොල්තෙල් වලට මොකද වුනේ? ඒවා අපිටම කැව්වාද? ගෙනාපු අය තාම එලකිරි වගේ ඉන්නවා. නීතිය නැමෙන්නේ නැහැ. ඔවුන් ලොකු මිනිස්සු. කුඩා මිනිසාට සැමවිටම අබසරණයි.
1,ලංකාවට එරෙහිව ගෙන ආ සියළුම යෝජනා වලට සහයෝගය දුන් ඊශ්‍රායලයට ලංකාවේ එවුන් දක්වන ආදරය පුදුම සහගතය. සමහර විට පලස්තීනයේ ඉන්නේ මුස්ලිම්වරුන් නිසා වෙන්න ඇති.
1,හිටපු කෙනා තැරැව්කරුවෙකි. දැන් ඒකා ජෝකර් ය.
1,මම ඉස්කෝලේ බස් එකේ වාඩිවෙලා ඉන්නකොට අපේ වයසේ ගැහැනු ළමයෙක් මට කිව්වා මල්ලි මේ බෑග් එක ගන්න කියලා. මම වයසට වඩා තරුණ පෙනුමැති කෙනෙක්.
1,පලස්තීනයේ අසාම් අමීන් ගොඩනැගිල්ලට බෝම්බ ප්‍රහාරය එල්ල කළ කතාව සත්‍යයක්ද?
1,මුහුදට හා මුහුදු වෙරළට වන හානිය මෙන් නොවේ. රසායනික කාන්දුවක් සිදුවේ යැයි බියෙන් ඉන්දියානු වරාය දෙකක අවසර නොලත් නැවක් ලංකාවට ගෙන ඒමට හැක්කේ ශක්තිමත් කොන්දක් ඇති නායකයෙකුට පමණි.
1,චීන එන්නත විදගත්ත කියල රට චීන ජනපදයක් නොවේ. හරීන්ගේ කට්ටිය.
1,අද සිට මැයි 30 දක්වා රාත්‍රී 11 සිට පසුදා අලුයම 4.00 දක්වා දැඩි සංචරණ සීමා පනවා ඇත. මම අද රෑ 12 ට පමණ මගේ පවුලේ අය සමඟ ගමනක් යන්න හිටියෙ. දැන් යන්නේ නැහැ. සංචරණ සීමා දැන් දැඩි ය.
1,කොවිඩ් බරපතල ගෝලීය වසංගතයක් බවට පත් කිරීමේ වගකීම ලෝක සෞඛ්‍ය සංවිධානය සහ ලෝක නායකයින් සතු වේ. - ලෝක සෞඛ්‍ය සංවිධානයේ ස්වාධීන කමිටු වාර්තාව ප්‍රකාශ කර ඇත. සෑම කොවිඩ් මරණයකටම ජනාධිපතිවරයා වගකිව යුතුයි. ලෝක සෞඛ්‍ය සංවිධානේ ස්වාධීන කමිටුව පිස්සුද? මේ සඳහා ගෝඨාභය වග කිව යුතුයි.
1,ඔබ සිතන්නේ එයට ඊශ්‍රායලය විසින් පහර දීලා කියලද? නැත. වර්ෂාවට කාපට් සෝදා ගෙන ගොස් ඇත. සුපිරි කාපට් ඈ.
1,"මැතිවරණ සමයේදී රට පුරා විෂබීජහරණය කළ රතු තරුව තවදුරටත් නොපෙනේ, නේද? දැන් තේරෙනවද මැතිවරණ කාලයේදී හැමෝම කරන්නේ කපටි උපායක් බව."
1,"නොමිලේ දෙන කොරෝනා එන්නත ලබා ගැනීමට ගියත්, අපි තවමත් ඒවායින් මිදෙමු. අපේ මිනිස්සු ගොඩක් වෙනස්. කොහෙවත් අදාල නෑ. ඔබට කෙල දැමිය යුතු යැයි හැඟේ නම්, ඔබ කෙලින්ම කෙළගන්නේ එන්නත් කළ ස්ථානයේ ය."
1,නව මන්ත්‍රීවරුන් සඳහා ආනයනික ජීප් රථ. ඔයා කරන්න යන්නේ කුමක් ද? ජීප් එකක් ගේන්න යනවද? පිස්සුද යකෝ මේ පාර ඇම්බියුලන්ස් 50 ක් ගේනවා. තවත් හොඳ චන්ඩි කිහිප දෙනෙකු බස්සන්න තිබ්බනේ. මමත් කිව්වා බං.
1,ගෙම්බන්ගේ මුඛ ආවරණ කොහේද? මේ වගේ මෝඩයෝ එක්ක මෙහෙම හරි ඉන්න එක ලොකු දෙයක්.
1,අවංක චේතනාවෙන් ගමන් කරන අයට පොලිසිය බාධා කරන්නේ නැහැ - ජොන්ස්ටන් ප්‍රනාන්දු
1,සියළුම පොලිස් නිලධාරීන්ට ඔවුන්ගේ අවංක චේතනාව මැනීම සඳහා අවංක මීටරයක් ​​දෙනු ලැබේ.
1,සිල්ලර බඩු කඩයක සිට රියැලිටි වැඩසටහනක් ඔබ දැක නැතිනම් ප්‍රවේශම් වන්න.
1,"බාර් අත්‍යවශ්‍ය සේවාවක් නොවෙයි, බම්? සඳුදා බාර් එකට යාමට හැඳුනුම්පත් අංකය බලපාන්නේ නැද්ද අජිත් සර්, අපේ ගෙදර බාර් එකට යා යුත්තේ මම පමණක් බැවිනි. මම විතරයි බොන්නේ."
1,උබට ඊලාම් ඉල්ලීම නොකළ යුතුව තිබුණි. උබ හිතුවේ වැඩ්ඩ කියලනේ. අවසානයේ අමුඩේ පිටින් එළියට ඇදන් ආවා.
1,"ස, අසමත්. මම ආවොත් උබලා පාස්."
1,ඔබලා සෙල්ලම් කරන්නේ ජීවිත සමඟ .
1,"මිකී, අපි කතා කරමුද?"
1,වැදිලා ඉන්නකොට මම. මේ සැප ලෝකයේ.
1,පච්චයක් ගැහුවට කෙල්ලෙක් බඩුවක් නොවෙයි මචන්.
1,2015 මහින්ද නැවත ටෙලි නාට්‍ය ක්ෂේත්‍රයට ගියේ නම් එය ලංකාවට හොඳ ය. හිටපු ඇමති මංගල පළමු වරට මෙම ටෙලි නාට්‍ය ක්ෂේත්‍රයට එක්වේ.
1,සමහර පුද්ගලයින් ඡායාරූපයක හඳුනා ගැනීමට අපට ඔවුන්ගේ මුහුණ අවශ්‍යම නැත.
1,මංගල සමඟ රඟපෑමෙන් පසු තිරය පිටුපස ටික්ටොක් කොල්ලන්ගේ පුකවල් ටික.
1,එන්නත් කරන එකටත් කෙල ගහන රටක්. එවැනි පුදුමාකාර ජාතියක් ජයග්‍රහණය උදාරයි.
1,හොඳයි එහෙනම් මේකයි දර්ශනය.
1,ළහිරු කියලා තියෙන්නේ ගීතයක් නොව අනාවැකියක් බව තවත් වසර 10 කින් පැහැදිලි වනු ඇත.
1,සෑම ගැහැණු ළමයෙකුටම ගස් නැගීමට නොහැකිය.
1,ජෙප්පො ගිය පාර මේකාලෙ ටිකිරි මාරි සහ මැගී රෝගීන්ට බෙදා දෙයි. කොහෙද ඉතිං මෙවර මැතිවරණයෙන් දින්නෙ නැහැ.
1,"බයියන්, ඔබ සිතන්නේ සජියා සිටියා නම් කොළඹත් ගින්නෙන් දැවී යා හැකි බවයි."
1,"නව මන්ත්‍රීවරුන් සඳහා සුඛෝපභෝගී වාහන ආනයනය කිරීමේ මහින්ද රාජපක්ෂගේ යෝජනාව අගමැතිවරයා විසින් නවත්වයි. මේ ආපදාවේදී සුඛෝපභෝගී වාහන ආනයනය කිරීම නැවැත්වීම සහ ජනතාව සමඟ සිටීම ගැන අගමැතිතුමනි, මම ඔබට ආචාර කරමි."
1,සෑම කෙල්ලටම ක්‍රිකට් වලට ආදරය කළ නොහැක. ඡායාරූපය නිකමට දැම්මේ.
1,සර් අපට වහාම උපදෙස් අවශ්‍යයි. උෂ්ණත්වය 85%ට වඩා ඉහළ යාමට ඉඩ නොදෙන්න.
1,ඔව් ඔව් ඔහු තමයි. කොහොමද දන්නේ.
1,අපි තමයි හොඳටම වෙසක් සැමරුම කලේ. මුදල් ගැන නොසිතා නැවකුත් පත්තු කලානේ
1,"බැංකු පෝලිම, උකස් කඩ පෝලිම, සිල්ලර බඩු පෝලිම, බාර් පෝලිම."
